2025-09-09 14:07:48 | [35mDEBUG[0m | remote_connection.py:403 | POST http://127.0.0.1:4723/wd/hub/session/4d449918-a0bb-4756-9f17-3ed787f20ac1/appium/start_recording_screen {'options': {'timeLimit': 600, 'bitRate': 4000000, 'videoSize': '1280x720'}}
2025-09-09 14:07:53 | [35mDEBUG[0m | connectionpool.py:544 | http://127.0.0.1:4723 "GET /wd/hub/session/4d449918-a0bb-4756-9f17-3ed787f20ac1/element/1597a090-2b20-4a27-a228-991be2a96765/enabled HTTP/1.1" 200 0
2025-09-09 14:07:53 | [35mDEBUG[0m | remote_connection.py:436 | Remote response: status=200 | data={"value":true} | headers=HTTPHeaderDict({'X-Powered-By': 'Express', 'Content-Type': 'application/json; charset=utf-8', 'Content-Length': '14', 'ETag': 'W/"e-2ZHvAWebNQpyjGZTg6uyV8/spTo"', 'Date': 'Tue, 09 Sep 2025 06:07:53 GMT', 'Connection': 'keep-alive'})
2025-09-09 14:07:53 | [35mDEBUG[0m | remote_connection.py:465 | Finished Request
2025-09-09 14:07:53 | [35mDEBUG[0m | base_page.py:236 | 元素定位成功: id='hanvon.aebr.hanvondrive:id/unbindTv'
2025-09-09 14:07:53 | [35mDEBUG[0m | remote_connection.py:403 | POST http://127.0.0.1:4723/wd/hub/session/4d449918-a0bb-4756-9f17-3ed787f20ac1/element/1597a090-2b20-4a27-a228-991be2a96765/click {}
2025-09-09 14:07:54 | [35mDEBUG[0m | connectionpool.py:544 | http://127.0.0.1:4723 "POST /wd/hub/session/4d449918-a0bb-4756-9f17-3ed787f20ac1/element/1597a090-2b20-4a27-a228-991be2a96765/click HTTP/1.1" 200 0
2025-09-09 14:07:54 | [35mDEBUG[0m | remote_connection.py:436 | Remote response: status=200 | data={"value":null} | headers=HTTPHeaderDict({'X-Powered-By': 'Express', 'Vary': 'X-HTTP-Method-Override', 'Content-Type': 'application/json; charset=utf-8', 'Content-Length': '14', 'ETag': 'W/"e-9/1BuKMgFObM1mWJm+YjxtXJnUM"', 'Date': 'Tue, 09 Sep 2025 06:07:54 GMT', 'Connection': 'keep-alive'})
2025-09-09 14:07:54 | [35mDEBUG[0m | remote_connection.py:465 | Finished Request
2025-09-09 14:07:54 | [32mINFO[0m | base_page.py:275 | 点击元素：('id', 'hanvon.aebr.hanvondrive:id/unbindTv')
2025-09-09 14:07:54 | [32mINFO[0m | base_page.py:202 | 获取定位器：information-unbind_title = hanvon.aebr.hanvondrive:id/title
2025-09-09 14:07:54 | [32mINFO[0m | base_page.py:180 | 处理完整资源ID: hanvon.aebr.hanvondrive:id/title
2025-09-09 14:07:54 | [35mDEBUG[0m | remote_connection.py:403 | POST http://127.0.0.1:4723/wd/hub/session/4d449918-a0bb-4756-9f17-3ed787f20ac1/element {'using': 'id', 'value': 'hanvon.aebr.hanvondrive:id/title'}
2025-09-09 14:07:54 | [35mDEBUG[0m | connectionpool.py:544 | http://127.0.0.1:4723 "POST /wd/hub/session/4d449918-a0bb-4756-9f17-3ed787f20ac1/element HTTP/1.1" 200 0
2025-09-09 14:07:54 | [35mDEBUG[0m | remote_connection.py:436 | Remote response: status=200 | data={"value":{"element-6066-11e4-a52e-4f735466cecf":"0899b682-01ce-4c06-88cd-cbc854942825","ELEMENT":"0899b682-01ce-4c06-88cd-cbc854942825"}} | headers=HTTPHeaderDict({'X-Powered-By': 'Express', 'Vary': 'X-HTTP-Method-Override', 'Content-Type': 'application/json; charset=utf-8', 'Content-Length': '137', 'ETag': 'W/"89-LY4Yxx5XCjVTyu9sWMMD4vQdSzU"', 'Date': 'Tue, 09 Sep 2025 06:07:54 GMT', 'Connection': 'keep-alive'})
2025-09-09 14:07:54 | [35mDEBUG[0m | remote_connection.py:465 | Finished Request
2025-09-09 14:07:54 | [35mDEBUG[0m | remote_connection.py:403 | GET http://127.0.0.1:4723/wd/hub/session/4d449918-a0bb-4756-9f17-3ed787f20ac1/element/0899b682-01ce-4c06-88cd-cbc854942825/displayed {}
2025-09-09 14:07:54 | [35mDEBUG[0m | connectionpool.py:544 | http://127.0.0.1:4723 "GET /wd/hub/session/4d449918-a0bb-4756-9f17-3ed787f20ac1/element/0899b682-01ce-4c06-88cd-cbc854942825/displayed HTTP/1.1" 200 0
2025-09-09 14:07:54 | [35mDEBUG[0m | remote_connection.py:436 | Remote response: status=200 | data={"value":true} | headers=HTTPHeaderDict({'X-Powered-By': 'Express', 'Content-Type': 'application/json; charset=utf-8', 'Content-Length': '14', 'ETag': 'W/"e-2ZHvAWebNQpyjGZTg6uyV8/spTo"', 'Date': 'Tue, 09 Sep 2025 06:07:54 GMT', 'Connection': 'keep-alive'})
2025-09-09 14:07:54 | [35mDEBUG[0m | remote_connection.py:465 | Finished Request
2025-09-09 14:07:54 | [35mDEBUG[0m | remote_connection.py:403 | GET http://127.0.0.1:4723/wd/hub/session/4d449918-a0bb-4756-9f17-3ed787f20ac1/element/0899b682-01ce-4c06-88cd-cbc854942825/enabled {}
2025-09-09 14:07:54 | [35mDEBUG[0m | connectionpool.py:544 | http://127.0.0.1:4723 "GET /wd/hub/session/4d449918-a0bb-4756-9f17-3ed787f20ac1/element/0899b682-01ce-4c06-88cd-cbc854942825/enabled HTTP/1.1" 200 0
2025-09-09 14:07:54 | [35mDEBUG[0m | remote_connection.py:436 | Remote response: status=200 | data={"value":true} | headers=HTTPHeaderDict({'X-Powered-By': 'Express', 'Content-Type': 'application/json; charset=utf-8', 'Content-Length': '14', 'ETag': 'W/"e-2ZHvAWebNQpyjGZTg6uyV8/spTo"', 'Date': 'Tue, 09 Sep 2025 06:07:54 GMT', 'Connection': 'keep-alive'})
2025-09-09 14:07:54 | [35mDEBUG[0m | remote_connection.py:465 | Finished Request
2025-09-09 14:07:54 | [35mDEBUG[0m | base_page.py:236 | 元素定位成功: id='hanvon.aebr.hanvondrive:id/title'
2025-09-09 14:07:54 | [35mDEBUG[0m | remote_connection.py:403 | GET http://127.0.0.1:4723/wd/hub/session/4d449918-a0bb-4756-9f17-3ed787f20ac1/element/0899b682-01ce-4c06-88cd-cbc854942825/attribute/text {}
2025-09-09 14:07:54 | [35mDEBUG[0m | connectionpool.py:544 | http://127.0.0.1:4723 "GET /wd/hub/session/4d449918-a0bb-4756-9f17-3ed787f20ac1/element/0899b682-01ce-4c06-88cd-cbc854942825/attribute/text HTTP/1.1" 200 0
2025-09-09 14:07:54 | [35mDEBUG[0m | remote_connection.py:436 | Remote response: status=200 | data={"value":"是否解绑？"} | headers=HTTPHeaderDict({'X-Powered-By': 'Express', 'Content-Type': 'application/json; charset=utf-8', 'Content-Length': '27', 'ETag': 'W/"1b-i80PBTLJUPqTwmKlvm13H0d8kWo"', 'Date': 'Tue, 09 Sep 2025 06:07:54 GMT', 'Connection': 'keep-alive'})
2025-09-09 14:07:54 | [35mDEBUG[0m | remote_connection.py:465 | Finished Request
2025-09-09 14:07:54 | [32mINFO[0m | base_page.py:385 | 获取当前元素文本值为：是否解绑？
2025-09-09 14:07:54 | [32mINFO[0m | base_page.py:202 | 获取定位器：information-sure = hanvon.aebr.hanvondrive:id/confirm
2025-09-09 14:07:54 | [32mINFO[0m | base_page.py:180 | 处理完整资源ID: hanvon.aebr.hanvondrive:id/confirm
2025-09-09 14:07:54 | [35mDEBUG[0m | remote_connection.py:403 | POST http://127.0.0.1:4723/wd/hub/session/4d449918-a0bb-4756-9f17-3ed787f20ac1/element {'using': 'id', 'value': 'hanvon.aebr.hanvondrive:id/confirm'}
2025-09-09 14:07:54 | [35mDEBUG[0m | connectionpool.py:544 | http://127.0.0.1:4723 "POST /wd/hub/session/4d449918-a0bb-4756-9f17-3ed787f20ac1/element HTTP/1.1" 200 0
2025-09-09 14:07:54 | [35mDEBUG[0m | remote_connection.py:436 | Remote response: status=200 | data={"value":{"element-6066-11e4-a52e-4f735466cecf":"d2765e04-43c0-45ae-b3b4-a2b8510592ac","ELEMENT":"d2765e04-43c0-45ae-b3b4-a2b8510592ac"}} | headers=HTTPHeaderDict({'X-Powered-By': 'Express', 'Vary': 'X-HTTP-Method-Override', 'Content-Type': 'application/json; charset=utf-8', 'Content-Length': '137', 'ETag': 'W/"89-xXWSuVRk9wBA5d8MFPaWLfPIEFI"', 'Date': 'Tue, 09 Sep 2025 06:07:54 GMT', 'Connection': 'keep-alive'})
2025-09-09 14:07:54 | [35mDEBUG[0m | remote_connection.py:465 | Finished Request
2025-09-09 14:07:54 | [35mDEBUG[0m | remote_connection.py:403 | GET http://127.0.0.1:4723/wd/hub/session/4d449918-a0bb-4756-9f17-3ed787f20ac1/element/d2765e04-43c0-45ae-b3b4-a2b8510592ac/displayed {}
2025-09-09 14:07:54 | [35mDEBUG[0m | connectionpool.py:544 | http://127.0.0.1:4723 "GET /wd/hub/session/4d449918-a0bb-4756-9f17-3ed787f20ac1/element/d2765e04-43c0-45ae-b3b4-a2b8510592ac/displayed HTTP/1.1" 200 0
2025-09-09 14:07:54 | [35mDEBUG[0m | remote_connection.py:436 | Remote response: status=200 | data={"value":true} | headers=HTTPHeaderDict({'X-Powered-By': 'Express', 'Content-Type': 'application/json; charset=utf-8', 'Content-Length': '14', 'ETag': 'W/"e-2ZHvAWebNQpyjGZTg6uyV8/spTo"', 'Date': 'Tue, 09 Sep 2025 06:07:54 GMT', 'Connection': 'keep-alive'})
2025-09-09 14:07:54 | [35mDEBUG[0m | remote_connection.py:465 | Finished Request
2025-09-09 14:07:54 | [35mDEBUG[0m | remote_connection.py:403 | GET http://127.0.0.1:4723/wd/hub/session/4d449918-a0bb-4756-9f17-3ed787f20ac1/element/d2765e04-43c0-45ae-b3b4-a2b8510592ac/enabled {}
2025-09-09 14:07:54 | [35mDEBUG[0m | connectionpool.py:544 | http://127.0.0.1:4723 "GET /wd/hub/session/4d449918-a0bb-4756-9f17-3ed787f20ac1/element/d2765e04-43c0-45ae-b3b4-a2b8510592ac/enabled HTTP/1.1" 200 0
2025-09-09 14:07:54 | [35mDEBUG[0m | remote_connection.py:436 | Remote response: status=200 | data={"value":true} | headers=HTTPHeaderDict({'X-Powered-By': 'Express', 'Content-Type': 'application/json; charset=utf-8', 'Content-Length': '14', 'ETag': 'W/"e-2ZHvAWebNQpyjGZTg6uyV8/spTo"', 'Date': 'Tue, 09 Sep 2025 06:07:54 GMT', 'Connection': 'keep-alive'})
2025-09-09 14:07:54 | [35mDEBUG[0m | remote_connection.py:465 | Finished Request
2025-09-09 14:07:54 | [35mDEBUG[0m | base_page.py:236 | 元素定位成功: id='hanvon.aebr.hanvondrive:id/confirm'
2025-09-09 14:07:54 | [35mDEBUG[0m | remote_connection.py:403 | POST http://127.0.0.1:4723/wd/hub/session/4d449918-a0bb-4756-9f17-3ed787f20ac1/element/d2765e04-43c0-45ae-b3b4-a2b8510592ac/click {}
2025-09-09 14:07:54 | [35mDEBUG[0m | connectionpool.py:544 | http://127.0.0.1:4723 "POST /wd/hub/session/4d449918-a0bb-4756-9f17-3ed787f20ac1/element/d2765e04-43c0-45ae-b3b4-a2b8510592ac/click HTTP/1.1" 200 0
2025-09-09 14:07:54 | [35mDEBUG[0m | remote_connection.py:436 | Remote response: status=200 | data={"value":null} | headers=HTTPHeaderDict({'X-Powered-By': 'Express', 'Vary': 'X-HTTP-Method-Override', 'Content-Type': 'application/json; charset=utf-8', 'Content-Length': '14', 'ETag': 'W/"e-9/1BuKMgFObM1mWJm+YjxtXJnUM"', 'Date': 'Tue, 09 Sep 2025 06:07:54 GMT', 'Connection': 'keep-alive'})
2025-09-09 14:07:54 | [35mDEBUG[0m | remote_connection.py:465 | Finished Request
2025-09-09 14:07:54 | [32mINFO[0m | base_page.py:275 | 点击元素：('id', 'hanvon.aebr.hanvondrive:id/confirm')
2025-09-09 14:07:54 | [32mINFO[0m | base_page.py:202 | 获取定位器：information-nut_cloud_bind = hanvon.aebr.hanvondrive:id/bt_back
2025-09-09 14:07:54 | [32mINFO[0m | base_page.py:180 | 处理完整资源ID: hanvon.aebr.hanvondrive:id/bt_back
2025-09-09 14:07:54 | [35mDEBUG[0m | remote_connection.py:403 | POST http://127.0.0.1:4723/wd/hub/session/4d449918-a0bb-4756-9f17-3ed787f20ac1/element {'using': 'id', 'value': 'hanvon.aebr.hanvondrive:id/bt_back'}
2025-09-09 14:07:55 | [35mDEBUG[0m | connectionpool.py:544 | http://127.0.0.1:4723 "POST /wd/hub/session/4d449918-a0bb-4756-9f17-3ed787f20ac1/element HTTP/1.1" 200 0
2025-09-09 14:07:55 | [35mDEBUG[0m | remote_connection.py:436 | Remote response: status=200 | data={"value":{"element-6066-11e4-a52e-4f735466cecf":"5c3e4d59-f406-4073-bbd2-a4401dad1d76","ELEMENT":"5c3e4d59-f406-4073-bbd2-a4401dad1d76"}} | headers=HTTPHeaderDict({'X-Powered-By': 'Express', 'Vary': 'X-HTTP-Method-Override', 'Content-Type': 'application/json; charset=utf-8', 'Content-Length': '137', 'ETag': 'W/"89-Lyzil01oohHWx6vAIKpU3i3GqoE"', 'Date': 'Tue, 09 Sep 2025 06:07:55 GMT', 'Connection': 'keep-alive'})
2025-09-09 14:07:55 | [35mDEBUG[0m | remote_connection.py:465 | Finished Request
2025-09-09 14:07:55 | [35mDEBUG[0m | remote_connection.py:403 | GET http://127.0.0.1:4723/wd/hub/session/4d449918-a0bb-4756-9f17-3ed787f20ac1/element/5c3e4d59-f406-4073-bbd2-a4401dad1d76/displayed {}
2025-09-09 14:07:56 | [35mDEBUG[0m | connectionpool.py:544 | http://127.0.0.1:4723 "GET /wd/hub/session/4d449918-a0bb-4756-9f17-3ed787f20ac1/element/5c3e4d59-f406-4073-bbd2-a4401dad1d76/displayed HTTP/1.1" 404 0
2025-09-09 14:07:56 | [35mDEBUG[0m | remote_connection.py:436 | Remote response: status=404 | data={"value":{"error":"stale element reference","message":"The element 'By.id: hanvon.aebr.hanvondrive:id/bt_back' does not exist in DOM anymore","stacktrace":"io.appium.uiautomator2.common.exceptions.StaleElementReferenceException: The element 'By.id: hanvon.aebr.hanvondrive:id/bt_back' does not exist in DOM anymore\n\tat io.appium.uiautomator2.model.KnownElements.restoreCachedElement(KnownElements.java:103)\n\tat io.appium.uiautomator2.model.KnownElements.getElementFromCache(KnownElements.java:122)\n\tat io.appium.uiautomator2.handler.GetElementAttribute.safeHandle(GetElementAttribute.java:26)\n\tat io.appium.uiautomator2.handler.request.SafeRequestHandler.handle(SafeRequestHandler.java:38)\n\tat io.appium.uiautomator2.server.AppiumServlet.handleRequest(AppiumServlet.java:252)\n\tat io.appium.uiautomator2.server.AppiumServlet.handleHttpRequest(AppiumServlet.java:242)\n\tat io.appium.uiautomator2.http.ServerHandler.channelRead(ServerHandler.java:44)\n\tat io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:366)\n\tat io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:352)\n\tat io.netty.channel.AbstractChannelHandlerContext.fireChannelRead(AbstractChannelHandlerContext.java:345)\n\tat io.netty.handler.codec.MessageToMessageDecoder.channelRead(MessageToMessageDecoder.java:102)\n\tat io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:366)\n\tat io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:352)\n\tat io.netty.channel.AbstractChannelHandlerContext.fireChannelRead(AbstractChannelHandlerContext.java:345)\n\tat io.netty.channel.CombinedChannelDuplexHandler$DelegatingChannelHandlerContext.fireChannelRead(CombinedChannelDuplexHandler.java:435)\n\tat io.netty.handler.codec.ByteToMessageDecoder.fireChannelRead(ByteToMessageDecoder.java:293)\n\tat io.netty.handler.codec.ByteToMessageDecoder.channelRead(ByteToMessageDecoder.java:267)\n\tat io.netty.channel.CombinedChannelDuplexHandler.channelRead(CombinedChannelDuplexHandler.java:250)\n\tat io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:366)\n\tat io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:352)\n\tat io.netty.channel.AbstractChannelHandlerContext.fireChannelRead(AbstractChannelHandlerContext.java:345)\n\tat io.netty.channel.DefaultChannelPipeline$HeadContext.channelRead(DefaultChannelPipeline.java:1294)\n\tat io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:366)\n\tat io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:352)\n\tat io.netty.channel.DefaultChannelPipeline.fireChannelRead(DefaultChannelPipeline.java:911)\n\tat io.netty.channel.nio.AbstractNioByteChannel$NioByteUnsafe.read(AbstractNioByteChannel.java:131)\n\tat io.netty.channel.nio.NioEventLoop.processSelectedKey(NioEventLoop.java:611)\n\tat io.netty.channel.nio.NioEventLoop.processSelectedKeysOptimized(NioEventLoop.java:552)\n\tat io.netty.channel.nio.NioEventLoop.processSelectedKeys(NioEventLoop.java:466)\n\tat io.netty.channel.nio.NioEventLoop.run(NioEventLoop.java:438)\n\tat io.netty.util.concurrent.SingleThreadEventExecutor$2.run(SingleThreadEventExecutor.java:140)\n\tat io.netty.util.concurrent.DefaultThreadFactory$DefaultRunnableDecorator.run(DefaultThreadFactory.java:144)\n\tat java.lang.Thread.run(Thread.java:1012)\n"}} | headers=HTTPHeaderDict({'X-Powered-By': 'Express', 'Content-Type': 'application/json; charset=utf-8', 'Content-Length': '3592', 'ETag': 'W/"e08-f9pCJTVybTLYeawPOUj6MljqFis"', 'Date': 'Tue, 09 Sep 2025 06:07:56 GMT', 'Connection': 'keep-alive'})
2025-09-09 14:07:56 | [35mDEBUG[0m | remote_connection.py:465 | Finished Request
2025-09-09 14:07:56 | [35mDEBUG[0m | remote_connection.py:403 | POST http://127.0.0.1:4723/wd/hub/session/4d449918-a0bb-4756-9f17-3ed787f20ac1/element {'using': 'id', 'value': 'hanvon.aebr.hanvondrive:id/bt_back'}
2025-09-09 14:07:56 | [35mDEBUG[0m | connectionpool.py:544 | http://127.0.0.1:4723 "POST /wd/hub/session/4d449918-a0bb-4756-9f17-3ed787f20ac1/element HTTP/1.1" 200 0
2025-09-09 14:07:56 | [35mDEBUG[0m | remote_connection.py:436 | Remote response: status=200 | data={"value":{"element-6066-11e4-a52e-4f735466cecf":"da993b63-1d36-4230-bff2-64a17f6c58a4","ELEMENT":"da993b63-1d36-4230-bff2-64a17f6c58a4"}} | headers=HTTPHeaderDict({'X-Powered-By': 'Express', 'Vary': 'X-HTTP-Method-Override', 'Content-Type': 'application/json; charset=utf-8', 'Content-Length': '137', 'ETag': 'W/"89-R7aCwiKQeeSVbH7ioeiFGzqdT+M"', 'Date': 'Tue, 09 Sep 2025 06:07:56 GMT', 'Connection': 'keep-alive'})
2025-09-09 14:07:56 | [35mDEBUG[0m | remote_connection.py:465 | Finished Request
2025-09-09 14:07:56 | [35mDEBUG[0m | remote_connection.py:403 | GET http://127.0.0.1:4723/wd/hub/session/4d449918-a0bb-4756-9f17-3ed787f20ac1/element/da993b63-1d36-4230-bff2-64a17f6c58a4/displayed {}
2025-09-09 14:07:56 | [35mDEBUG[0m | connectionpool.py:544 | http://127.0.0.1:4723 "GET /wd/hub/session/4d449918-a0bb-4756-9f17-3ed787f20ac1/element/da993b63-1d36-4230-bff2-64a17f6c58a4/displayed HTTP/1.1" 200 0
2025-09-09 14:07:56 | [35mDEBUG[0m | remote_connection.py:436 | Remote response: status=200 | data={"value":true} | headers=HTTPHeaderDict({'X-Powered-By': 'Express', 'Content-Type': 'application/json; charset=utf-8', 'Content-Length': '14', 'ETag': 'W/"e-2ZHvAWebNQpyjGZTg6uyV8/spTo"', 'Date': 'Tue, 09 Sep 2025 06:07:56 GMT', 'Connection': 'keep-alive'})
2025-09-09 14:07:56 | [35mDEBUG[0m | remote_connection.py:465 | Finished Request
2025-09-09 14:07:56 | [35mDEBUG[0m | base_page.py:236 | 元素定位成功: id='hanvon.aebr.hanvondrive:id/bt_back'
2025-09-09 14:07:56 | [35mDEBUG[0m | remote_connection.py:403 | POST http://127.0.0.1:4723/wd/hub/session/4d449918-a0bb-4756-9f17-3ed787f20ac1/appium/stop_recording_screen {'options': {}}
2025-09-09 14:07:58 | [35mDEBUG[0m | connectionpool.py:544 | http://127.0.0.1:4723 "POST /wd/hub/session/4d449918-a0bb-4756-9f17-3ed787f20ac1/appium/stop_recording_screen HTTP/1.1" 200 0
